,Sheet Name,Primary,Client Name,Est,Estimate Name,Month of Service,Product Name,Ordered,Status,Publisher,Billed,Missing Invoice/Incorrect Placement,Assigned To,Due Date,Placement name,Placement ID,Actual Net Billable,Approval Status,Estimate Status
342,2021-08_HDA1 Central Digital Grid,CWW,IWA_Hyundai_Tier 2_Central,75621,Evergreen_Prog_Auction_Cross C,2021-08-01,Basebuy,23510.14,Approved,CANVAS,0.0,,Luke Goldstein,2021-08-05,CEN_IND_HYU_CRP_CRC_NON_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_NON_NON_CPA_HDAA - Cen - Ind - TTD - Basic_0x0_None_DVFB_NON_N_No Button_N_NON,P1K3NBX,12505.39,"Media Buy (Ordered <> Billable): Delta = $11,004.75",Dependent
343,2021-08_HDA1 Central Digital Grid,CWW,IWA_Hyundai_Tier 2_Central,75621,Evergreen_Prog_Auction_Cross C,2021-08-01,Basebuy,23510.14,Approved,CANVAS,0.0,,Luke Goldstein,2021-08-05,CEN_IND_HYU_CRP_CRC_NON_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_NON_NON_CPA_HDAA - Cen - Ind - Amazon - Autos - 1PD_0x0_None_DVFB_NON_N_No Button_N_NON,P1NKCQD,4752.05,"Media Buy (Ordered <> Billable): Delta = $18,758.09",Dependent
344,2021-07_HDA1 Central Digital Grid,CWW,IWA_Hyundai_Tier 2_Central,75622,Evergreen_Prog_Auction_Cross C,2021-06-01,Fees,180.0,Approved,DBLVERIF,354.22,,Luke Goldstein,2021-07-06,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K3NDV,97.29,Fee Buy: Unknown,
345,2021-07_HDA1 Central Digital Grid,CWW,IWA_Hyundai_Tier 2_Central,75622,Evergreen_Prog_Auction_Cross C,2021-06-01,Fees,180.0,Approved,DBLVERIF,354.22,,Luke Goldstein,2021-07-06,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1NKZ0V,60.0,Fee Buy: Unknown,
346,2021-07_HDA1 Central Digital Grid,CWW,IWA_Hyundai_Tier 2_Central,75622,Evergreen_Prog_Auction_Cross C,2021-06-01,Fees,180.0,Approved,DBLVERIF,354.22,,Luke Goldstein,2021-07-06,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K3YS1,169.85,Fee Buy: Unknown,
347,2021-07_HDA1 Central Digital Grid,CWW,IWA_Hyundai_Tier 2_Central,75622,Evergreen_Prog_Auction_Cross C,2021-06-01,Fees,170.98,Approved,DCM,341.97,,Luke Goldstein,2021-07-06,NON_NON_NON_NON_NON_NON_NON_NON_NON_DCM_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K3NDK,179.85,Fee Buy: Unknown,
348,2021-08_HDA1 Central Digital Grid,CWW,IWA_Hyundai_Tier 2_Central,75622,Evergreen_Prog_Auction_Cross C,2021-06-01,Fees,327.14,Approved,DBLVERIF,180.0,,Luke Goldstein,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K3NDV,97.29,Fee Buy: Unknown,
349,2021-08_HDA1 Central Digital Grid,CWW,IWA_Hyundai_Tier 2_Central,75622,Evergreen_Prog_Auction_Cross C,2021-06-01,Fees,327.14,Approved,DBLVERIF,180.0,,Luke Goldstein,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1NKZ0V,60.0,Fee Buy: Unknown,
350,2021-08_HDA1 Central Digital Grid,CWW,IWA_Hyundai_Tier 2_Central,75622,Evergreen_Prog_Auction_Cross C,2021-06-01,Fees,327.14,Approved,DBLVERIF,180.0,,Luke Goldstein,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K3YS1,169.85,Fee Buy: Unknown,
351,2021-08_HDA1 Central Digital Grid,CWW,IWA_Hyundai_Tier 2_Central,75622,Evergreen_Prog_Auction_Cross C,2021-06-01,Fees,179.85,Approved,DCM,170.98,,Luke Goldstein,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DCM_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K3NDK,179.85,Fee Buy: Unknown,
352,2021-07_HDA1 Central Digital Grid,CWW,IWA_Hyundai_Tier 2_Central,75622,Evergreen_Prog_Auction_Cross C,2021-07-01,Fees,1020.89,Approved,CLINCH,0.0,,Luke Goldstein,2021-07-06,NON_NON_NON_NON_NON_NON_NON_NON_NON_CLINCH_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K3NF5,3676.42,Fee Buy: Unknown,
353,2021-07_HDA1 Central Digital Grid,CWW,IWA_Hyundai_Tier 2_Central,75622,Evergreen_Prog_Auction_Cross C,2021-07-01,Fees,102.09,Approved,DBLVERIF,0.0,,Luke Goldstein,2021-07-06,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1NKZ0V,34.03,Fee Buy: Unknown,
354,2021-07_HDA1 Central Digital Grid,CWW,IWA_Hyundai_Tier 2_Central,75622,Evergreen_Prog_Auction_Cross C,2021-07-01,Fees,102.09,Approved,DBLVERIF,0.0,,Luke Goldstein,2021-07-06,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K3NDV,34.03,Fee Buy: Unknown,
355,2021-07_HDA1 Central Digital Grid,CWW,IWA_Hyundai_Tier 2_Central,75622,Evergreen_Prog_Auction_Cross C,2021-07-01,Fees,102.09,Approved,DBLVERIF,0.0,,Luke Goldstein,2021-07-06,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K3YS1,0.0,Fee Buy: Unknown,
356,2021-07_HDA1 Central Digital Grid,CWW,IWA_Hyundai_Tier 2_Central,75622,Evergreen_Prog_Auction_Cross C,2021-07-01,Fees,102.09,Approved,DCM,0.0,,Luke Goldstein,2021-07-06,NON_NON_NON_NON_NON_NON_NON_NON_NON_DCM_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K3NDK,93.22,Fee Buy: Unknown,
357,2021-08_HDA1 Central Digital Grid,CWW,IWA_Hyundai_Tier 2_Central,75622,Evergreen_Prog_Auction_Cross C,2021-07-01,Fees,68.06,Approved,DBLVERIF,102.09,,Luke Goldstein,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1NKZ0V,34.03,Fee Buy: Unknown,
358,2021-08_HDA1 Central Digital Grid,CWW,IWA_Hyundai_Tier 2_Central,75622,Evergreen_Prog_Auction_Cross C,2021-07-01,Fees,68.06,Approved,DBLVERIF,102.09,,Luke Goldstein,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K3NDV,34.03,Fee Buy: Unknown,
359,2021-08_HDA1 Central Digital Grid,CWW,IWA_Hyundai_Tier 2_Central,75622,Evergreen_Prog_Auction_Cross C,2021-07-01,Fees,68.06,Approved,DBLVERIF,102.09,,Luke Goldstein,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K3YS1,0.0,Fee Buy: Unknown,
360,2021-08_HDA1 Central Digital Grid,CWW,IWA_Hyundai_Tier 2_Central,75622,Evergreen_Prog_Auction_Cross C,2021-07-01,Fees,93.22,Approved,DCM,102.09,,Luke Goldstein,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DCM_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K3NDK,93.22,Fee Buy: Unknown,
361,2021-08_HDA1 Central Digital Grid,CWW,IWA_Hyundai_Tier 2_Central,75622,Evergreen_Prog_Auction_Cross C,2021-08-01,Fees,1250.54,Approved,CLINCH,0.0,,Luke Goldstein,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_CLINCH_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K3NF5,1250.54,Fee Buy: Unknown,
362,2021-08_HDA1 Central Digital Grid,CWW,IWA_Hyundai_Tier 2_Central,75622,Evergreen_Prog_Auction_Cross C,2021-08-01,Fees,83.37,Approved,DBLVERIF,0.0,,Luke Goldstein,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1NKZ0V,41.69,Fee Buy: Unknown,
363,2021-08_HDA1 Central Digital Grid,CWW,IWA_Hyundai_Tier 2_Central,75622,Evergreen_Prog_Auction_Cross C,2021-08-01,Fees,83.37,Approved,DBLVERIF,0.0,,Luke Goldstein,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K3YS1,0.0,Fee Buy: Unknown,
364,2021-08_HDA1 Central Digital Grid,CWW,IWA_Hyundai_Tier 2_Central,75622,Evergreen_Prog_Auction_Cross C,2021-08-01,Fees,83.37,Approved,DBLVERIF,0.0,,Luke Goldstein,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K3NDV,41.68,Fee Buy: Unknown,
365,2021-08_HDA1 Central Digital Grid,CWW,IWA_Hyundai_Tier 2_Central,75622,Evergreen_Prog_Auction_Cross C,2021-08-01,Fees,125.05,Approved,DCM,0.0,,Luke Goldstein,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DCM_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K3NDK,125.05,Fee Buy: Unknown,
366,2021-08_HDA1 Central Digital Grid,CWW,IWA_Hyundai_Tier 2_Central,75623,Evergreen_Prog_Auction_Cross C,2021-06-01,Basebuy,37525.73,Approved,CANVAS,37646.3,,Luke Goldstein,2021-08-05,CEN_MIL_HYU_CRP_CRC_NON_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_NON_NON_CPA_HDAA - Cen - Mil - TTD - Basic_0x0_None_DVFB_NON_N_No Button_N_NON,P1K3PB7,20018.27,"Media Buy (Ordered <> Billable): Delta = $17,507.46",Dependent
367,2021-08_HDA1 Central Digital Grid,CWW,IWA_Hyundai_Tier 2_Central,75623,Evergreen_Prog_Auction_Cross C,2021-06-01,Basebuy,37525.73,Approved,CANVAS,37646.3,,Luke Goldstein,2021-08-05,CEN_MIL_HYU_CRP_CRC_NON_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_NON_NON_CPA_HDAA - Cen - Mil - Amazon - Autos - 1PD_0x0_None_DVFB_NON_N_No Button_N_NON,P1NKCR3,7568.83,"Media Buy (Ordered <> Billable): Delta = $29,956.90",Dependent
368,2021-08_HDA1 Central Digital Grid,CWW,IWA_Hyundai_Tier 2_Central,75623,Evergreen_Prog_Auction_Cross C,2021-06-01,Basebuy,37525.73,Approved,CANVAS,37646.3,,Luke Goldstein,2021-08-05,CEN_MIL_HYU_CRP_CRC_NON_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_NON_NON_CPA_HDAA - Cen - Mil - DV360 - TrV_0x0_None_DVFB_NON_N_No Button_N_NON,P1K3PDB,9932.27,"Media Buy (Ordered <> Billable): Delta = $27,593.46",Dependent
369,2021-07_HDA1 Central Digital Grid,CWW,IWA_Hyundai_Tier 2_Central,75623,Evergreen_Prog_Auction_Cross C,2021-07-01,Basebuy,43544.51,Approved,CANVAS,0.0,,Luke Goldstein,2021-07-06,CEN_MIL_HYU_CRP_CRC_NON_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_NON_NON_CPA_HDAA - Cen - Mil - DV360 - TrV_0x0_None_DVFB_NON_N_No Button_N_NON,P1K3PDB,11200.39,"Media Buy (Ordered <> Billable): Delta = $32,344.12",Dependent
370,2021-07_HDA1 Central Digital Grid,CWW,IWA_Hyundai_Tier 2_Central,75623,Evergreen_Prog_Auction_Cross C,2021-07-01,Basebuy,43544.51,Approved,CANVAS,0.0,,Luke Goldstein,2021-07-06,CEN_MIL_HYU_CRP_CRC_NON_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_NON_NON_CPA_HDAA - Cen - Mil - Amazon - Autos - 1PD_0x0_None_DVFB_NON_N_No Button_N_NON,P1NKCR3,8801.62,"Media Buy (Ordered <> Billable): Delta = $34,742.89",Dependent
371,2021-07_HDA1 Central Digital Grid,CWW,IWA_Hyundai_Tier 2_Central,75623,Evergreen_Prog_Auction_Cross C,2021-07-01,Basebuy,43544.51,Approved,CANVAS,0.0,,Luke Goldstein,2021-07-06,CEN_MIL_HYU_CRP_CRC_NON_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_NON_NON_CPA_HDAA - Cen - Mil - TTD - Basic_0x0_None_DVFB_NON_N_No Button_N_NON,P1K3PB7,23066.34,"Media Buy (Ordered <> Billable): Delta = $20,478.17",Dependent
372,2021-08_HDA1 Central Digital Grid,CWW,IWA_Hyundai_Tier 2_Central,75623,Evergreen_Prog_Auction_Cross C,2021-07-01,Basebuy,43544.86,Approved,CANVAS,43544.51,,Luke Goldstein,2021-08-05,CEN_MIL_HYU_CRP_CRC_NON_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_NON_NON_CPA_HDAA - Cen - Mil - DV360 - TrV_0x0_None_DVFB_NON_N_No Button_N_NON,P1K3PDB,11200.39,"Media Buy (Ordered <> Billable): Delta = $32,344.47",Dependent
373,2021-08_HDA1 Central Digital Grid,CWW,IWA_Hyundai_Tier 2_Central,75623,Evergreen_Prog_Auction_Cross C,2021-07-01,Basebuy,43544.86,Approved,CANVAS,43544.51,,Luke Goldstein,2021-08-05,CEN_MIL_HYU_CRP_CRC_NON_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_NON_NON_CPA_HDAA - Cen - Mil - Amazon - Autos - 1PD_0x0_None_DVFB_NON_N_No Button_N_NON,P1NKCR3,8801.62,"Media Buy (Ordered <> Billable): Delta = $34,743.24",Dependent
374,2021-08_HDA1 Central Digital Grid,CWW,IWA_Hyundai_Tier 2_Central,75623,Evergreen_Prog_Auction_Cross C,2021-07-01,Basebuy,43544.86,Approved,CANVAS,43544.51,,Luke Goldstein,2021-08-05,CEN_MIL_HYU_CRP_CRC_NON_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_NON_NON_CPA_HDAA - Cen - Mil - TTD - Basic_0x0_None_DVFB_NON_N_No Button_N_NON,P1K3PB7,23066.34,"Media Buy (Ordered <> Billable): Delta = $20,478.52",Dependent
375,2021-08_HDA1 Central Digital Grid,CWW,IWA_Hyundai_Tier 2_Central,75623,Evergreen_Prog_Auction_Cross C,2021-08-01,Basebuy,44773.75,Approved,CANVAS,0.0,,Luke Goldstein,2021-08-05,CEN_MIL_HYU_CRP_CRC_NON_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_NON_NON_CPA_HDAA - Cen - Mil - Amazon - Autos - 1PD_0x0_None_DVFB_NON_N_No Button_N_NON,P1NKCR3,9050.01,"Media Buy (Ordered <> Billable): Delta = $35,723.74",Dependent
376,2021-08_HDA1 Central Digital Grid,CWW,IWA_Hyundai_Tier 2_Central,75623,Evergreen_Prog_Auction_Cross C,2021-08-01,Basebuy,44773.75,Approved,CANVAS,0.0,,Luke Goldstein,2021-08-05,CEN_MIL_HYU_CRP_CRC_NON_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_NON_NON_CPA_HDAA - Cen - Mil - DV360 - TrV_0x0_None_DVFB_NON_N_No Button_N_NON,P1K3PDB,11907.91,"Media Buy (Ordered <> Billable): Delta = $32,865.84",Dependent
377,2021-08_HDA1 Central Digital Grid,CWW,IWA_Hyundai_Tier 2_Central,75623,Evergreen_Prog_Auction_Cross C,2021-08-01,Basebuy,44773.75,Approved,CANVAS,0.0,,Luke Goldstein,2021-08-05,CEN_MIL_HYU_CRP_CRC_NON_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_NON_NON_CPA_HDAA - Cen - Mil - TTD - Basic_0x0_None_DVFB_NON_N_No Button_N_NON,P1K3PB7,23815.83,"Media Buy (Ordered <> Billable): Delta = $20,957.92",Dependent
378,2021-07_HDA1 Central Digital Grid,CWW,IWA_Hyundai_Tier 2_Central,75624,Evergreen_Prog_Auction_Cross C,2021-06-01,Fees,414.28,Approved,DBLVERIF,412.74,,Luke Goldstein,2021-07-06,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K3YS6,66.75,Fee Buy: Unknown,
379,2021-07_HDA1 Central Digital Grid,CWW,IWA_Hyundai_Tier 2_Central,75624,Evergreen_Prog_Auction_Cross C,2021-06-01,Fees,414.28,Approved,DBLVERIF,412.74,,Luke Goldstein,2021-07-06,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K3PDW,198.92,Fee Buy: Unknown,
380,2021-07_HDA1 Central Digital Grid,CWW,IWA_Hyundai_Tier 2_Central,75624,Evergreen_Prog_Auction_Cross C,2021-06-01,Fees,414.28,Approved,DBLVERIF,412.74,,Luke Goldstein,2021-07-06,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1NKZ50,181.31,Fee Buy: Unknown,
381,2021-07_HDA1 Central Digital Grid,CWW,IWA_Hyundai_Tier 2_Central,75624,Evergreen_Prog_Auction_Cross C,2021-06-01,Fees,200.25,Approved,DCM,400.49,,Luke Goldstein,2021-07-06,NON_NON_NON_NON_NON_NON_NON_NON_NON_DCM_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K3PDR,186.35,Fee Buy: Unknown,
382,2021-08_HDA1 Central Digital Grid,CWW,IWA_Hyundai_Tier 2_Central,75624,Evergreen_Prog_Auction_Cross C,2021-06-01,Fees,446.98,Approved,DBLVERIF,414.28,,Luke Goldstein,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K3YS6,66.75,Fee Buy: Unknown,
383,2021-08_HDA1 Central Digital Grid,CWW,IWA_Hyundai_Tier 2_Central,75624,Evergreen_Prog_Auction_Cross C,2021-06-01,Fees,446.98,Approved,DBLVERIF,414.28,,Luke Goldstein,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K3PDW,198.92,Fee Buy: Unknown,
384,2021-08_HDA1 Central Digital Grid,CWW,IWA_Hyundai_Tier 2_Central,75624,Evergreen_Prog_Auction_Cross C,2021-06-01,Fees,446.98,Approved,DBLVERIF,414.28,,Luke Goldstein,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1NKZ50,181.31,Fee Buy: Unknown,
385,2021-08_HDA1 Central Digital Grid,CWW,IWA_Hyundai_Tier 2_Central,75624,Evergreen_Prog_Auction_Cross C,2021-06-01,Fees,186.35,Approved,DCM,200.25,,Luke Goldstein,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DCM_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K3PDR,186.35,Fee Buy: Unknown,
386,2021-07_HDA1 Central Digital Grid,CWW,IWA_Hyundai_Tier 2_Central,75624,Evergreen_Prog_Auction_Cross C,2021-07-01,Fees,2316.22,Approved,CLINCH,0.0,,Luke Goldstein,2021-07-06,NON_NON_NON_NON_NON_NON_NON_NON_NON_CLINCH_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K3PF0,4823.34,Fee Buy: Unknown,
387,2021-07_HDA1 Central Digital Grid,CWW,IWA_Hyundai_Tier 2_Central,75624,Evergreen_Prog_Auction_Cross C,2021-07-01,Fees,231.62,Approved,DBLVERIF,0.0,,Luke Goldstein,2021-07-06,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K3PDW,77.2,Fee Buy: Unknown,
388,2021-07_HDA1 Central Digital Grid,CWW,IWA_Hyundai_Tier 2_Central,75624,Evergreen_Prog_Auction_Cross C,2021-07-01,Fees,231.62,Approved,DBLVERIF,0.0,,Luke Goldstein,2021-07-06,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K3YS6,77.21,Fee Buy: Unknown,
389,2021-07_HDA1 Central Digital Grid,CWW,IWA_Hyundai_Tier 2_Central,75624,Evergreen_Prog_Auction_Cross C,2021-07-01,Fees,231.62,Approved,DBLVERIF,0.0,,Luke Goldstein,2021-07-06,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1NKZ50,0.0,Fee Buy: Unknown,
390,2021-07_HDA1 Central Digital Grid,CWW,IWA_Hyundai_Tier 2_Central,75624,Evergreen_Prog_Auction_Cross C,2021-07-01,Fees,231.62,Approved,DCM,0.0,,Luke Goldstein,2021-07-06,NON_NON_NON_NON_NON_NON_NON_NON_NON_DCM_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K3PDR,245.52,Fee Buy: Unknown,
391,2021-08_HDA1 Central Digital Grid,CWW,IWA_Hyundai_Tier 2_Central,75624,Evergreen_Prog_Auction_Cross C,2021-07-01,Fees,154.41,Approved,DBLVERIF,231.62,,Luke Goldstein,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K3PDW,77.2,Fee Buy: Unknown,
392,2021-08_HDA1 Central Digital Grid,CWW,IWA_Hyundai_Tier 2_Central,75624,Evergreen_Prog_Auction_Cross C,2021-07-01,Fees,154.41,Approved,DBLVERIF,231.62,,Luke Goldstein,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K3YS6,77.21,Fee Buy: Unknown,
393,2021-08_HDA1 Central Digital Grid,CWW,IWA_Hyundai_Tier 2_Central,75624,Evergreen_Prog_Auction_Cross C,2021-07-01,Fees,154.41,Approved,DBLVERIF,231.62,,Luke Goldstein,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1NKZ50,0.0,Fee Buy: Unknown,
394,2021-08_HDA1 Central Digital Grid,CWW,IWA_Hyundai_Tier 2_Central,75624,Evergreen_Prog_Auction_Cross C,2021-07-01,Fees,245.52,Approved,DCM,231.62,,Luke Goldstein,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DCM_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K3PDR,245.52,Fee Buy: Unknown,
395,2021-08_HDA1 Central Digital Grid,CWW,IWA_Hyundai_Tier 2_Central,75624,Evergreen_Prog_Auction_Cross C,2021-08-01,Fees,2381.58,Approved,CLINCH,0.0,,Luke Goldstein,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_CLINCH_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K3PF0,2381.58,Fee Buy: Unknown,
396,2021-08_HDA1 Central Digital Grid,CWW,IWA_Hyundai_Tier 2_Central,75624,Evergreen_Prog_Auction_Cross C,2021-08-01,Fees,200.81,Approved,DBLVERIF,0.0,,Luke Goldstein,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K3PDW,79.38,Fee Buy: Unknown,
397,2021-08_HDA1 Central Digital Grid,CWW,IWA_Hyundai_Tier 2_Central,75624,Evergreen_Prog_Auction_Cross C,2021-08-01,Fees,200.81,Approved,DBLVERIF,0.0,,Luke Goldstein,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K3YS6,79.39,Fee Buy: Unknown,
398,2021-08_HDA1 Central Digital Grid,CWW,IWA_Hyundai_Tier 2_Central,75624,Evergreen_Prog_Auction_Cross C,2021-08-01,Fees,200.81,Approved,DBLVERIF,0.0,,Luke Goldstein,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1NKZ50,42.04,Fee Buy: Unknown,
399,2021-08_HDA1 Central Digital Grid,CWW,IWA_Hyundai_Tier 2_Central,75624,Evergreen_Prog_Auction_Cross C,2021-08-01,Fees,238.16,Approved,DCM,0.0,,Luke Goldstein,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DCM_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K3PDR,238.16,Fee Buy: Unknown,
400,2021-07_HDA1 Central Digital Grid,CWW,IWA_Hyundai_Tier 2_Central,75625,Evergreen_Prog_Auction_Cross C,2021-06-01,Basebuy,53151.17,Approved,CANVAS,71323.16,,Luke Goldstein,2021-07-06,CEN_MIN_HYU_CRP_CRC_NON_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_NON_NON_CPA_HDAA - Cen - Min - Amazon - Autos - 1PD_0x0_None_DVFB_NON_N_No Button_N_NON,P1NKCT0,14339.96,"Media Buy (Ordered <> Billable): Delta = $38,811.21",Dependent
401,2021-07_HDA1 Central Digital Grid,CWW,IWA_Hyundai_Tier 2_Central,75625,Evergreen_Prog_Auction_Cross C,2021-06-01,Basebuy,53151.17,Approved,CANVAS,71323.16,,Luke Goldstein,2021-07-06,CEN_MIN_HYU_CRP_CRC_NON_BHT_P2+++_NON_CANVAS PROGRAMMATIC_INM_NON_NON_CPA_HDAA - Cen - Min - DV360 - TrV_0x0_None_DVFB_NON_N_No Button_N_NON,P1K3QCV,18792.61,"Media Buy (Ordered <> Billable): Delta = $34,358.56",Dependent
